C3+,C3-,layer,obs_names,individual,cell_class,age_years,sex,source,chemistry,source_chem,n_cells
987.9364604387242,343.5397437274334,scvi_normalized,5408__Other,5408,Other,5.994520547945205,Male,VELMESHEV,V2,VELMESHEV-V2,1469
586.107551252382,685.4488087622043,scvi_normalized,5538__Astrocytes,5538,Astrocytes,18.994520547945207,Female,VELMESHEV,V2,VELMESHEV-V2,469
1144.2272527851512,286.9059154484605,scvi_normalized,5538__Excitatory,5538,Excitatory,18.994520547945207,Female,VELMESHEV,V2,VELMESHEV-V2,658
914.2499300019083,370.54456805361934,scvi_normalized,5538__Inhibitory,5538,Inhibitory,18.994520547945207,Female,VELMESHEV,V2,VELMESHEV-V2,451
501.204816297249,745.1666839996217,scvi_normalized,5538__Microglia,5538,Microglia,18.994520547945207,Female,VELMESHEV,V2,VELMESHEV-V2,172
736.7902252591092,555.9873443162815,scvi_normalized,5538__OPC,5538,OPC,18.994520547945207,Female,VELMESHEV,V2,VELMESHEV-V2,270
429.87639208758884,681.9173839886555,scvi_normalized,5538__Oligos,5538,Oligos,18.994520547945207,Female,VELMESHEV,V2,VELMESHEV-V2,980
593.4003880208528,660.5610218722812,scvi_normalized,5546__Astrocytes,5546,Astrocytes,33.99452054794521,Female,VELMESHEV,V2,VELMESHEV-V2,388
1211.379964672293,269.7465657544229,scvi_normalized,5546__Excitatory,5546,Excitatory,33.99452054794521,Female,VELMESHEV,V2,VELMESHEV-V2,861
935.3237795586066,359.1713244121267,scvi_normalized,5546__Inhibitory,5546,Inhibitory,33.99452054794521,Female,VELMESHEV,V2,VELMESHEV-V2,451
742.1991301337588,555.0426679381685,scvi_normalized,5546__OPC,5546,OPC,33.99452054794521,Female,VELMESHEV,V2,VELMESHEV-V2,178
654.549804400691,586.3512640813672,scvi_normalized,5577__Astrocytes,5577,Astrocytes,20.994520547945207,Male,VELMESHEV,V2,VELMESHEV-V2,498
1147.155583391639,298.583873443006,scvi_normalized,5577__Excitatory,5577,Excitatory,20.994520547945207,Male,VELMESHEV,V2,VELMESHEV-V2,962
909.8404776859063,370.14283699186535,scvi_normalized,5577__Inhibitory,5577,Inhibitory,20.994520547945207,Male,VELMESHEV,V2,VELMESHEV-V2,459
576.0668308537547,612.6919963581909,scvi_normalized,5577__Microglia,5577,Microglia,20.994520547945207,Male,VELMESHEV,V2,VELMESHEV-V2,193
775.8205493616251,544.4329639498108,scvi_normalized,5577__OPC,5577,OPC,20.994520547945207,Male,VELMESHEV,V2,VELMESHEV-V2,240
474.92313140601937,656.1700287250885,scvi_normalized,5577__Oligos,5577,Oligos,20.994520547945207,Male,VELMESHEV,V2,VELMESHEV-V2,1059
1108.9169242910812,318.479677170066,scvi_normalized,5608__Excitatory,5608,Excitatory,3.526027397260274,Male,VELMESHEV,V2,VELMESHEV-V2,781
902.402215544851,390.15613509739313,scvi_normalized,5608__Inhibitory,5608,Inhibitory,3.526027397260274,Male,VELMESHEV,V2,VELMESHEV-V2,304
863.4074746832575,426.91804110331856,scvi_normalized,56__Excitatory,56,Excitatory,-0.3698630136986301,Female,VELMESHEV,V3,VELMESHEV-V3,784
613.369845633935,499.23633480854903,scvi_normalized,56__Glia,56,Glia,-0.3698630136986301,Female,VELMESHEV,V3,VELMESHEV-V3,1609
718.4517402865438,409.07502546607435,scvi_normalized,56__Inhibitory,56,Inhibitory,-0.3698630136986301,Female,VELMESHEV,V3,VELMESHEV-V3,650
654.5280575168183,494.6027015692365,scvi_normalized,56__Other,56,Other,-0.3698630136986301,Female,VELMESHEV,V3,VELMESHEV-V3,110
1128.5004461777694,308.8321754430952,scvi_normalized,5787__Excitatory,5787,Excitatory,38.99452054794521,Male,VELMESHEV,V2,VELMESHEV-V2,771
901.9639112487372,388.39503082522464,scvi_normalized,5787__Inhibitory,5787,Inhibitory,38.99452054794521,Male,VELMESHEV,V2,VELMESHEV-V2,341
745.5874149940798,547.3015006997132,scvi_normalized,5787__OPC,5787,OPC,38.99452054794521,Male,VELMESHEV,V2,VELMESHEV-V2,129
490.14555871156483,651.5155418120104,scvi_normalized,5787__Oligos,5787,Oligos,38.99452054794521,Male,VELMESHEV,V2,VELMESHEV-V2,136
605.2373588340845,579.206756144961,scvi_normalized,5879__Astrocytes,5879,Astrocytes,14.994520547945205,Male,VELMESHEV,V2,VELMESHEV-V2,241
1133.0545537616508,298.1152976046413,scvi_normalized,5879__Excitatory,5879,Excitatory,14.994520547945205,Male,VELMESHEV,V2,VELMESHEV-V2,523
885.6951411412858,391.6969143432868,scvi_normalized,5879__Inhibitory,5879,Inhibitory,14.994520547945205,Male,VELMESHEV,V2,VELMESHEV-V2,283
531.801388243412,651.0494316707699,scvi_normalized,5879__Microglia,5879,Microglia,14.994520547945205,Male,VELMESHEV,V2,VELMESHEV-V2,258
739.6487339604055,557.4672619012853,scvi_normalized,5879__OPC,5879,OPC,14.994520547945205,Male,VELMESHEV,V2,VELMESHEV-V2,198
441.9608218747571,685.6585313955593,scvi_normalized,5879__Oligos,5879,Oligos,14.994520547945205,Male,VELMESHEV,V2,VELMESHEV-V2,324
614.5575943307944,617.4704098432098,scvi_normalized,5893__Astrocytes,5893,Astrocytes,18.994520547945207,Male,VELMESHEV,V2,VELMESHEV-V2,211
1134.2015233835116,297.93894591606465,scvi_normalized,5893__Excitatory,5893,Excitatory,18.994520547945207,Male,VELMESHEV,V2,VELMESHEV-V2,835
891.2269664363167,380.9850952023436,scvi_normalized,5893__Inhibitory,5893,Inhibitory,18.994520547945207,Male,VELMESHEV,V2,VELMESHEV-V2,345
533.465550820578,653.5845053911652,scvi_normalized,5893__Microglia,5893,Microglia,18.994520547945207,Male,VELMESHEV,V2,VELMESHEV-V2,185
750.5039738864766,551.9482712170683,scvi_normalized,5893__OPC,5893,OPC,18.994520547945207,Male,VELMESHEV,V2,VELMESHEV-V2,223
437.78740388468174,680.9487712561814,scvi_normalized,5893__Oligos,5893,Oligos,18.994520547945207,Male,VELMESHEV,V2,VELMESHEV-V2,1445
648.9681508184991,613.7401690804193,scvi_normalized,5900__Astrocytes,5900,Astrocytes,-0.12054794520547946,Female,VELMESHEV,V2,VELMESHEV-V2,189
931.4215794902282,369.55273623247496,scvi_normalized,5900__Excitatory,5900,Excitatory,-0.12054794520547946,Female,VELMESHEV,V2,VELMESHEV-V2,942
860.420665193835,381.27426148078473,scvi_normalized,5900__Inhibitory,5900,Inhibitory,-0.12054794520547946,Female,VELMESHEV,V2,VELMESHEV-V2,380
652.4886050738936,594.9718288972015,scvi_normalized,5936__Astrocytes,5936,Astrocytes,13.994520547945205,Female,VELMESHEV,V2,VELMESHEV-V2,453
1198.728025688252,290.703405514435,scvi_normalized,5936__Excitatory,5936,Excitatory,13.994520547945205,Female,VELMESHEV,V2,VELMESHEV-V2,441
939.1707584968929,377.60053982674486,scvi_normalized,5936__Inhibitory,5936,Inhibitory,13.994520547945205,Female,VELMESHEV,V2,VELMESHEV-V2,313
534.8050928145238,666.0571141204882,scvi_normalized,5936__Microglia,5936,Microglia,13.994520547945205,Female,VELMESHEV,V2,VELMESHEV-V2,213
784.148269615505,549.9912518924685,scvi_normalized,5936__OPC,5936,OPC,13.994520547945205,Female,VELMESHEV,V2,VELMESHEV-V2,267
455.2206452175833,665.8301544212227,scvi_normalized,5936__Oligos,5936,Oligos,13.994520547945205,Female,VELMESHEV,V2,VELMESHEV-V2,277
603.7741342602844,674.1405427625189,scvi_normalized,5958__Astrocytes,5958,Astrocytes,21.994520547945207,Male,VELMESHEV,V2,VELMESHEV-V2,115
1175.6759570588933,291.9778224423617,scvi_normalized,5958__Excitatory,5958,Excitatory,21.994520547945207,Male,VELMESHEV,V2,VELMESHEV-V2,867
913.4248783355791,390.87390425636346,scvi_normalized,5958__Inhibitory,5958,Inhibitory,21.994520547945207,Male,VELMESHEV,V2,VELMESHEV-V2,459
574.6603467962925,693.3261436440454,scvi_normalized,5958__Microglia,5958,Microglia,21.994520547945207,Male,VELMESHEV,V2,VELMESHEV-V2,105
763.352419573623,567.6397013381809,scvi_normalized,5958__OPC,5958,OPC,21.994520547945207,Male,VELMESHEV,V2,VELMESHEV-V2,179
455.1487728749564,673.7402207998455,scvi_normalized,5958__Oligos,5958,Oligos,21.994520547945207,Male,VELMESHEV,V2,VELMESHEV-V2,285
675.9219242972794,584.1473133414173,scvi_normalized,5976__Astrocytes,5976,Astrocytes,3.9945205479452053,Female,VELMESHEV,V2,VELMESHEV-V2,123
1189.7731097777369,293.0417120158761,scvi_normalized,5976__Excitatory,5976,Excitatory,3.9945205479452053,Female,VELMESHEV,V2,VELMESHEV-V2,628
963.9787069308758,376.64756517813885,scvi_normalized,5976__Inhibitory,5976,Inhibitory,3.9945205479452053,Female,VELMESHEV,V2,VELMESHEV-V2,285
788.848940540032,546.5135708679157,scvi_normalized,5976__OPC,5976,OPC,3.9945205479452053,Female,VELMESHEV,V2,VELMESHEV-V2,157
656.2134474133085,593.8061109155177,scvi_normalized,5981__Astrocytes,5981,Astrocytes,43.99452054794521,Female,VELMESHEV,V2,VELMESHEV-V2,253
1226.8227133567775,274.0564264208429,scvi_normalized,5981__Excitatory,5981,Excitatory,43.99452054794521,Female,VELMESHEV,V2,VELMESHEV-V2,779
960.1183125862176,362.0567716140173,scvi_normalized,5981__Inhibitory,5981,Inhibitory,43.99452054794521,Female,VELMESHEV,V2,VELMESHEV-V2,432
801.2479180062143,545.4131839808861,scvi_normalized,5981__OPC,5981,OPC,43.99452054794521,Female,VELMESHEV,V2,VELMESHEV-V2,163
455.42510356179895,693.0523426586062,scvi_normalized,5981__Oligos,5981,Oligos,43.99452054794521,Female,VELMESHEV,V2,VELMESHEV-V2,236
668.2221284638521,640.0843132701616,scvi_normalized,60__Astrocytes,60,Astrocytes,-0.1589041095890411,Female,VELMESHEV,V3,VELMESHEV-V3,413
1050.580165988958,366.93025678145096,scvi_normalized,60__Excitatory,60,Excitatory,-0.1589041095890411,Female,VELMESHEV,V3,VELMESHEV-V3,9837
684.6542337282413,543.152295282664,scvi_normalized,60__Glia,60,Glia,-0.1589041095890411,Female,VELMESHEV,V3,VELMESHEV-V3,164
950.8776847294959,382.10856573923843,scvi_normalized,60__Inhibitory,60,Inhibitory,-0.1589041095890411,Female,VELMESHEV,V3,VELMESHEV-V3,3869
571.3469367772625,690.839899294176,scvi_normalized,60__Microglia,60,Microglia,-0.1589041095890411,Female,VELMESHEV,V3,VELMESHEV-V3,248
811.527635771358,526.188864603659,scvi_normalized,60__OPC,60,OPC,-0.1589041095890411,Female,VELMESHEV,V3,VELMESHEV-V3,659
692.1552266586533,543.8093325400256,scvi_normalized,60__Oligos,60,Oligos,-0.1589041095890411,Female,VELMESHEV,V3,VELMESHEV-V3,126
694.5207956815797,552.5685693266506,scvi_normalized,60__Other,60,Other,-0.1589041095890411,Female,VELMESHEV,V3,VELMESHEV-V3,399
933.4423218886625,398.5428591901947,scvi_normalized,62__Excitatory,62,Excitatory,-0.31232876712328766,Male,VELMESHEV,V3,VELMESHEV-V3,11083
761.647052863131,453.9934021402463,scvi_normalized,62__Glia,62,Glia,-0.31232876712328766,Male,VELMESHEV,V3,VELMESHEV-V3,797
836.1201421538622,383.4062788462048,scvi_normalized,62__Inhibitory,62,Inhibitory,-0.31232876712328766,Male,VELMESHEV,V3,VELMESHEV-V3,4350
783.5683803525664,504.23169561475527,scvi_normalized,62__OPC,62,OPC,-0.31232876712328766,Male,VELMESHEV,V3,VELMESHEV-V3,219
721.6026828172284,500.28366218355944,scvi_normalized,62__Other,62,Other,-0.31232876712328766,Male,VELMESHEV,V3,VELMESHEV-V3,286
725.5087944989313,575.374442266645,scvi_normalized,63__Astrocytes,63,Astrocytes,-0.31232876712328766,Male,VELMESHEV,V3,VELMESHEV-V3,121
949.0312616676835,399.0238758462563,scvi_normalized,63__Excitatory,63,Excitatory,-0.31232876712328766,Male,VELMESHEV,V3,VELMESHEV-V3,4245
703.6519120163513,482.67051689112674,scvi_normalized,63__Glia,63,Glia,-0.31232876712328766,Male,VELMESHEV,V3,VELMESHEV-V3,842
796.9247208852863,390.7823306082364,scvi_normalized,63__Inhibitory,63,Inhibitory,-0.31232876712328766,Male,VELMESHEV,V3,VELMESHEV-V3,5212
787.0425247524113,502.8196802045181,scvi_normalized,63__OPC,63,OPC,-0.31232876712328766,Male,VELMESHEV,V3,VELMESHEV-V3,119
733.4535564514856,504.0006049989004,scvi_normalized,63__Other,63,Other,-0.31232876712328766,Male,VELMESHEV,V3,VELMESHEV-V3,163
