,SLC17A7|EN,SATB2|EN,RBFOX3|EN,GAD1|IN,GAD2|IN,AQP4|Astro,GFAP|Astro,PLP1|Oligo,MOBP|Oligo,PDGFRA|OPC,CSF1R|Micro,DCX|Immature,subtype,age_years,cohort,n_cells,agebin,EN_marker_mean,contam_marker_mean,EN_minus_contam
RL1613__L6,6.750936002421124,6.093513864060103,6.0140129408840535,2.775457442547356,2.775457442547356,2.3421642409626773,2.1427663631661367,1.5605609292755103,1.8934488094811819,0.0,2.775457442547356,4.358125422842068,L6,2.0712328767123287,Herring-V3,179,<5,6.28615426912176,2.033164083815947,4.252990185305814
RL1614__Interneurons,5.442934345045475,6.387195047444882,5.495476470886281,1.9406170495187984,1.9788050922092693,1.5953774323598056,0.7343803943393746,2.931386522732306,2.337096718039403,1.3816644332285233,1.2739516833835198,4.3685128812920135,Interneurons,7.994520547945205,Herring-V3,1666,5-10,5.775201954458879,1.7716599157263748,4.003542038732505
RL1614__L2-3,5.50585204849706,6.129285942623837,5.6640788025900735,1.9498651260851758,1.6131297104081568,1.101689732687694,0.0,3.1399067307547797,2.5692079165909627,1.101689732687694,2.2013257350296325,4.677398445993401,L2-3,7.994520547945205,Herring-V3,91,5-10,5.766405597903656,1.709601835530512,4.0568037623731446
RL1614__L4,6.02498674878242,6.384463753389699,5.616311203042946,1.537221445185778,2.4811447763255567,0.0,1.537221445185778,3.279464006875311,2.747693245764289,1.537221445185778,1.537221445185778,4.084737883020691,L4,7.994520547945205,Herring-V3,54,5-10,6.00858723507169,1.8321484762135336,4.176438758858156
RL1614__L5,5.054272441145467,6.278979525720282,5.006955661187971,0.0,1.5305481580892202,2.109172418251131,1.5305481580892202,2.4733507216472974,3.709363199387176,1.5305481580892202,0.0,4.663444388531034,L5,7.994520547945205,Herring-V3,66,5-10,5.4467358760179065,1.610441351694158,3.8362945243237485
RL1614__L5-6-IT,5.545370278506822,6.541429431908245,5.995934212177622,0.0,3.622622773102623,0.0,0.0,0.0,0.0,0.0,3.23042551828792,4.703266235952514,L5-6-IT,7.994520547945205,Herring-V3,22,5-10,6.0275779741975635,0.8566310364238179,5.170946937773746
RL1614__L6,5.728563958685907,6.101663146209069,5.821057521446998,2.091313296128766,1.8985837163913015,2.513887942566534,0.0,2.9677650138000935,2.513887942566534,0.8833988794414471,1.6596221551702457,4.728356662791437,L6,7.994520547945205,Herring-V3,214,5-10,5.883761542113992,1.8160573682581151,4.067704173855876
RL1777__Interneurons,4.974047484226275,7.138468528983262,6.035459174754037,2.7047021222319776,2.1078195143802616,3.4895198024457246,3.069682218387901,2.294916932994594,1.6210958145316747,1.2371937374808422,0.9807508491558707,5.358842429737722,Interneurons,0.0,Herring-V3,3689,<5,6.049325062654525,2.1882101239511056,3.861114938703419
RL1777__L5,4.769838766544943,6.408126308560349,5.778770097562674,2.8297332122599976,1.8427134592264955,3.5453870951889797,3.1025481648193676,1.8427134592264955,2.929173377208129,2.288088331224458,1.0192860761717673,5.131468393380083,L5,0.0,Herring-V3,80,<5,5.652245057555988,2.424955396915711,3.227289660640277
RL1786__Interneurons,5.375415890058692,6.425783916411171,6.135084093239657,2.4824789529101747,1.6842412920206962,2.28000429259127,1.1613305899063546,2.0258484709754354,2.0258484709754354,2.28000429259127,0.0,4.265686325190012,Interneurons,2.0712328767123287,Herring-V3,53,<5,5.978761299903174,1.7424695452463295,4.236291754656844
RL1786__L2-3,4.834641106899999,6.31412140446158,6.43135160673862,1.902359650934492,1.6186672414419712,2.1448715529559164,0.8668655841843939,1.5028730840691245,1.4822000730635156,1.0435415742222427,0.37830880093852676,4.446524055528234,L2-3,2.0712328767123287,Herring-V3,473,<5,5.860038039366732,1.3674609452262727,4.49257709414046
RL1786__L4,5.500285455377751,6.4493646120448505,6.491960479306751,1.58419931818064,1.58419931818064,2.169141966698635,1.0776246104560014,1.311778316983121,1.9741668406138453,0.327531399204857,0.5738439354717435,3.7578029744522166,L4,2.0712328767123287,Herring-V3,121,<5,6.147203515576451,1.3253107132236852,4.821892802352766
RL2100__Interneurons,5.638836561584116,6.813280401167623,6.321506735774141,1.9501193153894332,1.730045061763514,2.205623753261233,1.7170041202931374,2.5943539859852986,1.7928145667470132,1.447457643178151,0.8707150268757712,5.269644237180857,Interneurons,0.23013698630136986,Herring-V3,2877,<5,6.257874566175293,1.7885166841866942,4.469357881988598
RL2100__L4,5.695133786627208,7.034489788476095,6.319274607727275,3.0121722028630584,3.5031278298996256,2.631001932360902,0.0,2.007386673258423,2.631001932360902,2.007386673258423,2.007386673258423,5.200856038116745,L4,0.23013698630136986,Herring-V3,33,<5,6.349632727610192,2.2249329896574697,4.124699737952723
RL2100__L5,5.219417111568591,6.46454733636917,5.922892238040448,2.110977275916569,1.9525908822600802,1.7643090220938153,1.9525908822600802,0.7927138969520017,2.7416533746513703,2.110977275916569,0.7927138969520017,5.472435913750006,L5,0.23013698630136986,Herring-V3,92,<5,5.868952228659403,1.7773158133753109,4.091636415284092
RL2100__L6,5.875169405432704,6.948940019329587,6.446463709540087,3.227254205169434,0.0,3.227254205169434,0.0,0.0,0.0,2.2049847384688945,2.2049847384688945,4.662603564577304,L6,0.23013698630136986,Herring-V3,20,<5,6.423524378100793,1.358059735909582,5.065464642191211
RL2102__Interneurons,4.450983195212271,5.628471714069462,7.246072148253538,4.450983195212271,3.4595940506783567,3.6764292413605646,4.136895079774649,4.136895079774649,3.4595940506783567,3.4595940506783567,3.4595940506783567,3.1823382761521564,Interneurons,15.994520547945205,Herring-V3,91,10-20,5.775175685845091,3.779947349854445,1.995228335990646
RL2102__L2-3,5.162398249453567,6.063114697415528,7.021485675920287,2.6991099922721604,2.1196721342636327,1.6283157891947675,1.6283157891947675,2.542474123366427,2.057384640272053,0.8907441549102254,1.442939425255922,4.080856823500656,L2-3,15.994520547945205,Herring-V3,1720,10-20,6.082332874263128,1.8761195060912443,4.206213368171883
RL2102__L4,5.503472672494518,6.078442613138639,7.05604953157734,2.599781547122794,2.2582985674732075,1.7356826355289554,2.0805906817537028,2.2582985674732075,2.3365611029486932,1.2048922220025835,1.5880097839264302,3.7256353721237363,L4,15.994520547945205,Herring-V3,186,10-20,6.212654939070166,2.0077643885286967,4.204890550541469
RL2103__Interneurons,3.979762602317958,7.605901327684131,5.3025508958958385,4.082863690275897,3.4596621879763463,1.053525308190601,1.3323885037318477,1.2696199907590244,0.604374980775758,1.2095490271221976,0.46970511186890623,5.558615454890953,Interneurons,0.0,Herring-V3,8738,<5,5.6294049419659755,1.685211100087572,3.9441938418784037
RL2103__Progenitors,3.506996393198847,7.386332374084423,5.446982202152894,4.870543858188129,4.185036612064838,2.3265234997860222,3.1824475290133454,2.3265234997860222,0.0,1.726533805846221,0.0,6.186659748499102,Progenitors,0.0,Herring-V3,49,<5,5.446770323145388,2.327201100585572,3.1195692225598157
RL2104__Interneurons,4.978888873072262,6.362814043318585,6.1136860985095876,3.0144744364344245,2.388939441600391,2.8697234179702407,2.3191488665712385,3.3727499346235073,2.112843274653066,1.1766237153237336,1.7163476238025765,4.401451547858284,Interneurons,0.3178082191780822,Herring-V3,1757,<5,5.818463004966811,2.371356338872397,3.4471066660944145
RL2105__Interneurons,5.28085526112741,6.554274295425822,6.616593707473554,2.170687236190025,1.7038611565517987,1.238920698259137,0.8001806072233308,2.7800584170117824,2.398973521043675,1.3508053772882496,1.043421715126611,4.846327472124319,Interneurons,1.7123287671232876,Herring-V3,349,<5,6.150574421342262,1.6858635910868263,4.464710830255436
RL2105__L2-3,4.751410085566729,6.248745189730313,6.63373147830048,2.0067447377177805,1.8765583828928651,1.4781063942440469,1.2924413725950619,1.9378418803365582,1.6663299979996515,0.7681289678095737,1.0923426026210203,4.526859375762655,L2-3,1.7123287671232876,Herring-V3,783,<5,5.8779622511991745,1.5148117920270698,4.363150459172105
RL2105__L4,5.299014423995856,6.417428590783244,6.754023038150155,1.9718105960529406,1.7125549129008923,1.361627535842174,0.9709932480799934,1.9718105960529406,2.25982597354428,1.0176781426664308,1.1852647274577575,3.99137185088235,L4,1.7123287671232876,Herring-V3,533,<5,6.156822017643084,1.5564457165746763,4.600376301068408
RL2105__L5,4.883256466146735,6.263855402950165,6.305215310104998,2.9521340896362895,2.2044463919361985,0.0,1.6159398880162392,2.40528061493515,2.840858351448016,0.0,0.0,4.518891508755607,L5,1.7123287671232876,Herring-V3,42,<5,5.817442393067299,1.5023324169964867,4.315109976070813
RL2105__L5-6-IT,5.236957193780362,6.588420884187322,6.844829087434955,2.40814666702656,1.2608264650667427,1.8011605830884792,0.0,0.0,2.928435514954886,0.0,2.40814666702656,4.697917649973283,L5-6-IT,1.7123287671232876,Herring-V3,22,<5,6.223402388467547,1.3508394871454037,4.872562901322143
RL2105__L6,5.327974444296636,6.356929362371627,6.880996478250242,1.6423073770473138,1.46641303494833,1.2528335086877256,0.8109850812403967,2.71919228115469,2.1401533006578286,0.8109850812403967,0.6061806933593564,4.6027648206706475,L6,1.7123287671232876,Herring-V3,132,<5,6.188633428306169,1.4311312947920047,4.757502133514164
RL2106__Interneurons,5.251973011363724,6.2816387696422495,6.591791370029066,2.3936431123254374,2.0328150197900885,2.2815763696999043,1.0954958067307001,3.5364168648440586,2.585940430951963,0.6908107301228379,0.9134863355545586,4.246261820913214,Interneurons,6.494520547945205,Herring-V3,419,5-10,6.041801050345012,1.9412730837524435,4.100527966592569
RL2106__L2-3,5.016805720712274,6.163245918323695,6.522848858296128,2.3908670237103027,1.8723390464391958,2.3439806488821704,0.9812258321940347,3.376492340903704,2.3439806488821704,1.1790942746721216,0.9812258321940347,4.0949684425545145,L2-3,6.494520547945205,Herring-V3,769,5-10,5.900966832444033,1.9336507059847166,3.9673161264593166
RL2106__L4,5.381085085111089,6.237733836069191,6.662158630758782,2.367995259612605,1.9996051436751705,1.5003702176315068,1.0085687881292507,3.529057223174588,2.754136508255213,0.7706248440603835,0.9353695378537616,3.664242319749122,L4,6.494520547945205,Herring-V3,765,5-10,6.093659183979688,1.85821594029906,4.235443243680628
RL2106__L5,4.809599414468801,6.159610781932321,6.199613277051724,2.452992101492043,1.7627887000045852,1.0755032069448203,1.360258730562906,3.400264111801668,3.057786953550003,1.0755032069448203,1.9160991839937345,4.769444819718611,L5,6.494520547945205,Herring-V3,77,5-10,5.7229411578176155,2.0126495244118225,3.710291633405793
RL2106__L5-6-IT,5.041910916513347,6.692417324356293,6.824414525843327,1.8457593251973297,2.0931647299770604,0.6359511219641419,0.6359511219641419,2.9788492262257757,2.45666263314048,1.2992248052738953,0.6359511219641419,4.719411159794764,L5-6-IT,6.494520547945205,Herring-V3,60,5-10,6.1862475889043225,1.5726892607133711,4.613558328190951
RL2106__L6,5.244563269684839,6.092189756910473,6.838425073107367,2.1955485073802543,2.0352423234955292,1.514875968654681,1.0204447604017002,3.3806835758945986,2.5968205787389413,0.8462207093814306,0.6351017855145542,4.525943682019075,L6,6.494520547945205,Herring-V3,133,5-10,6.058392699900893,1.7781172761827109,4.280275423718182
RL2107__Interneurons,4.386908885477013,7.527919117446562,5.82249540466261,1.7856453739798297,1.1076762185876938,0.814627237603519,1.5235708857059533,1.4107989761041946,0.7396568238913035,0.6464729683224477,0.3983411206182089,6.318283591606002,Interneurons,0.0,Herring-V3,7305,<5,5.912441135862061,1.0533487006016438,4.8590924352604175
RL2108__Interneurons,5.114472367296834,6.555978218927534,6.487366150003546,1.8903082023858886,1.7342316063985377,3.581419488752439,1.9430807855401664,2.5892109760175406,1.9600704029727345,0.8900508116575108,0.11297545234777265,4.630293702399896,Interneurons,0.4849315068493151,Herring-V3,1561,<5,6.0526055787426385,1.8376684657590738,4.214937112983565
RL2108__L4,5.715929429925514,6.77443651387118,6.5891351625480965,1.7112489362497798,2.1061027746855085,3.507646074924042,2.027836449786159,2.8618623533986676,2.478832058485311,0.3452563426287307,0.48151701938692965,4.207412544546924,L4,0.4849315068493151,Herring-V3,971,<5,6.35983370211493,1.9400377511931408,4.419795950921789
RL2108__L5,5.1118027030380215,5.943951878604147,6.199577941528878,2.4069595153495262,1.4740121490369058,4.120677446963491,1.4740121490369058,2.0455537760469475,2.8810843108416715,0.0,1.4740121490369058,4.591424943669518,L5,0.4849315068493151,Herring-V3,88,<5,5.751777507723683,1.9845389370390443,3.767238570684639
RL2108__L6,5.121346819021745,6.47602651979701,6.753621480388066,2.2237787045666484,2.260263327013313,3.4628632415018625,1.7592265102165623,2.185912384673907,2.018239563928566,0.8644491093493247,0.7081705417260072,4.554911286101758,L6,0.4849315068493151,Herring-V3,478,<5,6.1169982730689405,1.9353629228720237,4.181635350196917
RL2109__Interneurons,5.4069216805721325,6.430311547173499,6.865749876716538,3.0922370172606315,2.7760742874430484,2.868658259401861,1.9037250021658396,4.030541259622812,3.138300349799368,1.4758129688120132,1.58796062557037,4.634888914408,Interneurons,3.9945205479452053,Herring-V3,427,<5,6.23432770148739,2.609163721259493,3.625163980227897
RL2109__L2-3,4.932029855284756,6.17061101349816,6.836554387400602,1.9281326188866306,1.906536581609056,1.990255917216568,1.1643208560950025,2.8596054777333566,2.4102938339205515,0.632068552819574,1.2091581656782744,4.427405581759254,L2-3,3.9945205479452053,Herring-V3,291,<5,5.979731752061173,1.7625465004948768,4.2171852515662955
RL2109__L4,5.439391906431617,6.244057236803735,7.022408580711727,2.0603769094771147,1.7329415780205006,2.0603769094771147,1.1605401638399648,3.3316606014620014,2.826692837822135,1.2025624241903612,1.4557003704507478,3.818108496316133,L4,3.9945205479452053,Herring-V3,352,<5,6.23528590798236,1.9788564743424926,4.256429433639867
RL2109__L5,4.854621769554066,6.400005834518966,6.403306138983054,2.6342006094155055,2.1925758924691916,1.9414278612994194,1.3823734592865982,3.732563198542988,3.2907998135019176,1.3823734592865982,1.6052550697222876,4.68616470744172,L5,3.9945205479452053,Herring-V3,49,<5,5.885977914352029,2.2701961704405633,3.615781743911466
RL2109__L5-6-IT,5.104081643970841,6.607333858947239,7.332447690731849,1.7603535558106045,1.7603535558106045,2.0464391404195457,2.1636894465647556,2.737186800068419,2.1636894465647556,0.0,1.3580737973533492,4.405297245025823,L5-6-IT,3.9945205479452053,Herring-V3,40,<5,6.347954397883309,1.7487232178240042,4.599231180059305
RL2109__L6,5.169235398088454,6.206377649313735,7.001202320605974,2.3807641593375526,2.1623337757772507,1.7533600650951802,1.2199402981914425,3.2554290463836644,2.1923927444487044,1.0496126047886225,1.2199402981914425,4.569329728990735,L6,3.9945205479452053,Herring-V3,171,<5,6.125605122669388,1.9042216240267325,4.2213834986426555
RL2110__Interneurons,5.229379054026331,6.332535936166309,6.7760436913331725,1.3165535128225643,1.7139606564563425,1.0368649927384264,1.7139606564563425,4.53182763619545,3.4351465720692897,0.6471978153624295,1.7139606564563425,4.197698160404102,Interneurons,9.994520547945205,Herring-V3,26,5-10,6.112652893841937,2.0136840623196486,4.0989688315222885
RL2110__L2-3,4.965124500903859,6.1686266722891805,6.760869416435943,1.6519375371143918,1.4261900250116046,1.6519375371143918,1.8359913083738961,4.369649718042954,3.18610180752986,0.7199203497048352,0.7199203497048352,4.0031014920240695,L2-3,9.994520547945205,Herring-V3,21,5-10,5.9648735298763285,1.9452060790745962,4.019667450801732
RL2110__L4,5.011549064031296,6.073252506584081,6.860763133700578,0.9088610602190643,1.2439118413088395,0.0,1.3769986143928026,5.0875289584878045,4.048244718358141,0.4013443294217707,0.4013443294217707,3.4537125393152626,L4,9.994520547945205,Herring-V3,49,5-10,5.981854901438652,1.6835292314512742,4.298325669987378
RL2121__Interneurons,4.90831629687244,7.139581918040998,6.785697595592377,3.4919337445820133,2.7985184928202447,1.3439767449356879,1.653908761075435,2.150605157843809,1.6721214286066286,0.39230099899768317,1.2243388584824657,5.541556422632823,Interneurons,0.0,Herring-V3,4556,<5,6.277865270168605,1.8409630234179957,4.436902246750609
RL2121__L5,5.164401359604718,6.622482983085003,6.60693933101903,2.2717789461383315,2.9119848663942904,0.0,1.9165926824488135,0.0,2.9119848663942904,0.0,1.3606889281698078,5.412599341273159,L5,0.0,Herring-V3,93,<5,6.131274557902917,1.4216287861931916,4.7096457717097255
RL2122__Interneurons,5.657530046675152,6.194439514450016,7.090866012201528,1.7109102645421916,1.90101507960407,0.44093207859106825,0.3020613278686839,1.4408240584219716,1.9379605347661482,0.26410616117672553,0.5911387280118889,4.023774312266196,Interneurons,0.8191780821917808,Herring-V3,2310,<5,6.314278524442233,1.0736185291228435,5.240659995319389
RL2122__L2-3,5.169938226774931,6.1278319408304,7.304975661514213,2.670981682278208,2.670981682278208,0.0,2.0447304996212297,0.0,2.670981682278208,0.0,0.0,3.7223735815458023,L2-3,0.8191780821917808,Herring-V3,26,<5,6.200915276373181,1.2572094433069818,4.9437058330662
RL2122__L4,5.659715742573673,6.101802873905548,6.96692343080567,2.3059489972091516,2.7760925438588337,0.0,0.0,0.0,2.7760925438588337,1.3890983998681987,0.0,3.9549089590363313,L4,0.8191780821917808,Herring-V3,56,<5,6.242814015761631,1.1559040605993771,5.086909955162254
RL2122__L5,5.253221581736686,6.05009455205721,6.635585247567106,2.2322084180542134,2.2322084180542134,1.5186150304811268,0.0,0.783276871695194,3.0543195611231275,0.0,0.783276871695194,4.601729160481423,L5,0.8191780821917808,Herring-V3,113,<5,5.979633793787001,1.3254881463878836,4.654145647399117
